ROUNDID,MISSIONID,REGION,REGION_NAME,ISLAND,ISLANDCODE,SITE,LATITUDE,LONGITUDE,REEF_ZONE_CODE,REEF_ZONE,DEPTH_BIN,DEPTH_CODE,SITEVISITID,DATE_,OBS_DAY,OBS_MONTH,OBS_YEAR,SITE_MIN_DEPTH,SITE_MAX_DEPTH,HABITAT_CODE,HABITAT_TYPE,DIVER,BELTTRANSECTRUN,METHODNAME,TRANSECT,SEGMENT,SEGWIDTH,SEGLENGTH,NO_SURVEY_YN,COLONYID,TAXONCODE,MORPH_CODE,MORPHOLOGY,COLONYLENGTH,OLDDEAD,RECENTDEAD,RECENT_GENERAL_CAUSE_CODE,RECENT_SPECIFIC_CAUSE_CODE,RECENTDEAD_2,RECENT_GENERAL_CAUSE_CODE_2,RECENT_SPECIFIC_CAUSE_CODE_2,COND,COND_DESCRIPTION,EXTENT,SEVERITY,TAXONNAME,PHYLUM,CLASS,S_ORDER,FAMILY,GENUS_CODE,GENUS,SCIENTIFIC_NAME,RANK,APHIAID
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-922,-14.53171,-168.155801,FRF,Forereef,Shallow,S,9553,01-MAY-16,1,5,2016,13,16,AGR,Aggregate Reef,FL,19820461,Coral Belt version e,1,1,1,2.5,0,481016,MOSP,EM,Encrusting (mounding),12,0,0,.,.,-9,.,.,BLE,Environmental / Thermal Bleaching,20,1,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-922,-14.53171,-168.155801,FRF,Forereef,Shallow,S,9553,01-MAY-16,1,5,2016,13,16,AGR,Aggregate Reef,FL,19820461,Coral Belt version e,1,1,1,2.5,0,481017,MOSP,EM,Encrusting (mounding),6,0,5,OVRG,ALGA,-9,.,.,BLE,Environmental / Thermal Bleaching,20,1,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-922,-14.53171,-168.155801,FRF,Forereef,Shallow,S,9553,01-MAY-16,1,5,2016,13,16,AGR,Aggregate Reef,FL,19820461,Coral Belt version e,1,1,1,2.5,0,481018,MOSP,EM,Encrusting (mounding),34,0,0,.,.,-9,.,.,TIN,Tube Worm Infestation,2,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-922,-14.53171,-168.155801,FRF,Forereef,Shallow,S,9553,01-MAY-16,1,5,2016,13,16,AGR,Aggregate Reef,FL,19820461,Coral Belt version e,1,1,1,2.5,0,481019,MOSP,EM,Encrusting (mounding),44,0,0,.,.,-9,.,.,BLE,Environmental / Thermal Bleaching,5,1,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-922,-14.53171,-168.155801,FRF,Forereef,Shallow,S,9553,01-MAY-16,1,5,2016,13,16,AGR,Aggregate Reef,FL,19820461,Coral Belt version e,1,1,1,2.5,0,481020,MCUR,EM,Encrusting (mounding),9,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montastraea curta,Cnidaria,Anthozoa,Scleractinia,Faviidae,MONS,Montastraea,Montastraea curta,Species,207481
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-922,-14.53171,-168.155801,FRF,Forereef,Shallow,S,9553,01-MAY-16,1,5,2016,13,16,AGR,Aggregate Reef,FL,19820461,Coral Belt version e,1,1,1,2.5,0,481021,MOSP,EM,Encrusting (mounding),23,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-922,-14.53171,-168.155801,FRF,Forereef,Shallow,S,9553,01-MAY-16,1,5,2016,13,16,AGR,Aggregate Reef,FL,19820461,Coral Belt version e,1,1,1,2.5,0,481022,POCS,BR,Branching,5,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora sp,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-922,-14.53171,-168.155801,FRF,Forereef,Shallow,S,9553,01-MAY-16,1,5,2016,13,16,AGR,Aggregate Reef,FL,19820461,Coral Belt version e,1,1,1,2.5,0,481023,FAVS,EM,Encrusting (mounding),5,70,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Favites sp,Cnidaria,Anthozoa,Scleractinia,Faviidae,FAVS,Favites,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-922,-14.53171,-168.155801,FRF,Forereef,Shallow,S,9553,01-MAY-16,1,5,2016,13,16,AGR,Aggregate Reef,FL,19820461,Coral Belt version e,1,1,1,2.5,0,481024,FSTE,EM,Encrusting (mounding),6,0,0,.,.,-9,.,.,BLE,Environmental / Thermal Bleaching,20,1,Favia stelligera,Cnidaria,Anthozoa,Scleractinia,Faviidae,FASP,Favia,Favia stelligera,Species,207441
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-922,-14.53171,-168.155801,FRF,Forereef,Shallow,S,9553,01-MAY-16,1,5,2016,13,16,AGR,Aggregate Reef,FL,19820461,Coral Belt version e,1,1,1,2.5,0,481025,MCUR,EM,Encrusting (mounding),12,0,0,.,.,-9,.,.,BLE,Environmental / Thermal Bleaching,10,1,Montastraea curta,Cnidaria,Anthozoa,Scleractinia,Faviidae,MONS,Montastraea,Montastraea curta,Species,207481
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-922,-14.53171,-168.155801,FRF,Forereef,Shallow,S,9553,01-MAY-16,1,5,2016,13,16,AGR,Aggregate Reef,FL,19820461,Coral Belt version e,1,1,1,2.5,0,481026,MCUR,EM,Encrusting (mounding),12,25,0,.,.,-9,.,.,BLE,Environmental / Thermal Bleaching,15,1,Montastraea curta,Cnidaria,Anthozoa,Scleractinia,Faviidae,MONS,Montastraea,Montastraea curta,Species,207481
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-922,-14.53171,-168.155801,FRF,Forereef,Shallow,S,9553,01-MAY-16,1,5,2016,13,16,AGR,Aggregate Reef,FL,19820461,Coral Belt version e,1,1,1,2.5,0,481027,MCUR,EM,Encrusting (mounding),7,0,0,.,.,-9,.,.,TIN,Tube Worm Infestation,2,-9,Montastraea curta,Cnidaria,Anthozoa,Scleractinia,Faviidae,MONS,Montastraea,Montastraea curta,Species,207481
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-922,-14.53171,-168.155801,FRF,Forereef,Shallow,S,9553,01-MAY-16,1,5,2016,13,16,AGR,Aggregate Reef,FL,19820461,Coral Belt version e,1,1,1,2.5,0,481028,ACSP,BR,Branching,13,0,0,.,.,-9,.,.,BLE,Environmental / Thermal Bleaching,20,1,Acropora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,ACSP,Acropora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-922,-14.53171,-168.155801,FRF,Forereef,Shallow,S,9553,01-MAY-16,1,5,2016,13,16,AGR,Aggregate Reef,FL,19820462,Coral Belt version e,2,1,1,2.5,0,481029,MOSP,EM,Encrusting (mounding),55,35,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-922,-14.53171,-168.155801,FRF,Forereef,Shallow,S,9553,01-MAY-16,1,5,2016,13,16,AGR,Aggregate Reef,FL,19820462,Coral Belt version e,2,1,1,2.5,0,481030,MOSP,EM,Encrusting (mounding),22,90,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-922,-14.53171,-168.155801,FRF,Forereef,Shallow,S,9553,01-MAY-16,1,5,2016,13,16,AGR,Aggregate Reef,FL,19820462,Coral Belt version e,2,1,1,2.5,0,481031,MCUR,EM,Encrusting (mounding),5,0,0,.,.,-9,.,.,BLE,Environmental / Thermal Bleaching,10,1,Montastraea curta,Cnidaria,Anthozoa,Scleractinia,Faviidae,MONS,Montastraea,Montastraea curta,Species,207481
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-922,-14.53171,-168.155801,FRF,Forereef,Shallow,S,9553,01-MAY-16,1,5,2016,13,16,AGR,Aggregate Reef,FL,19820462,Coral Belt version e,2,1,1,2.5,0,481032,POCS,EM,Encrusting (mounding),22,5,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora sp,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-922,-14.53171,-168.155801,FRF,Forereef,Shallow,S,9553,01-MAY-16,1,5,2016,13,16,AGR,Aggregate Reef,FL,19820462,Coral Belt version e,2,1,1,2.5,0,481033,MOSP,EM,Encrusting (mounding),16,20,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-922,-14.53171,-168.155801,FRF,Forereef,Shallow,S,9553,01-MAY-16,1,5,2016,13,16,AGR,Aggregate Reef,FL,19820462,Coral Belt version e,2,1,1,2.5,0,481034,MCUR,EM,Encrusting (mounding),17,5,0,.,.,-9,.,.,BLE,Environmental / Thermal Bleaching,20,1,Montastraea curta,Cnidaria,Anthozoa,Scleractinia,Faviidae,MONS,Montastraea,Montastraea curta,Species,207481
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-922,-14.53171,-168.155801,FRF,Forereef,Shallow,S,9553,01-MAY-16,1,5,2016,13,16,AGR,Aggregate Reef,FL,19820462,Coral Belt version e,2,1,1,2.5,0,481035,MOSP,EM,Encrusting (mounding),77,15,0,.,.,-9,.,.,TIN,Tube Worm Infestation,15,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-922,-14.53171,-168.155801,FRF,Forereef,Shallow,S,9553,01-MAY-16,1,5,2016,13,16,AGR,Aggregate Reef,FL,19820462,Coral Belt version e,2,1,1,2.5,0,481036,MOSP,EM,Encrusting (mounding),32,30,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-922,-14.53171,-168.155801,FRF,Forereef,Shallow,S,9553,01-MAY-16,1,5,2016,13,16,AGR,Aggregate Reef,FL,19820463,Coral Belt version e,2,7,1,2.5,0,481037,POCS,BR,Branching,21,10,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora sp,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-922,-14.53171,-168.155801,FRF,Forereef,Shallow,S,9553,01-MAY-16,1,5,2016,13,16,AGR,Aggregate Reef,FL,19820463,Coral Belt version e,2,7,1,2.5,0,481038,POCS,BR,Branching,30,10,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora sp,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-922,-14.53171,-168.155801,FRF,Forereef,Shallow,S,9553,01-MAY-16,1,5,2016,13,16,AGR,Aggregate Reef,FL,19820463,Coral Belt version e,2,7,1,2.5,0,481039,MOSP,EM,Encrusting (mounding),11,0,0,.,.,-9,.,.,BLE,Environmental / Thermal Bleaching,10,1,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-922,-14.53171,-168.155801,FRF,Forereef,Shallow,S,9553,01-MAY-16,1,5,2016,13,16,AGR,Aggregate Reef,FL,19820463,Coral Belt version e,2,7,1,2.5,0,481040,MOSP,EM,Encrusting (mounding),37,0,0,.,.,-9,.,.,BLE,Environmental / Thermal Bleaching,10,1,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-922,-14.53171,-168.155801,FRF,Forereef,Shallow,S,9553,01-MAY-16,1,5,2016,13,16,AGR,Aggregate Reef,FL,19820463,Coral Belt version e,2,7,1,2.5,0,481041,MCUR,EM,Encrusting (mounding),10,0,0,.,.,-9,.,.,BLE,Environmental / Thermal Bleaching,45,1,Montastraea curta,Cnidaria,Anthozoa,Scleractinia,Faviidae,MONS,Montastraea,Montastraea curta,Species,207481
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-922,-14.53171,-168.155801,FRF,Forereef,Shallow,S,9553,01-MAY-16,1,5,2016,13,16,AGR,Aggregate Reef,FL,19820463,Coral Belt version e,2,7,1,2.5,0,481042,PVAR,EM,Encrusting (mounding),12,0,2,PRED,FISH,-9,.,.,NDZ,No Disease,-9,-9,Pavona varians,Cnidaria,Anthozoa,Scleractinia,Agariciidae,PAVS,Pavona,Pavona varians,Species,207303
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-922,-14.53171,-168.155801,FRF,Forereef,Shallow,S,9553,01-MAY-16,1,5,2016,13,16,AGR,Aggregate Reef,FL,19820463,Coral Belt version e,2,7,1,2.5,0,481043,POCS,BR,Branching,10,0,2,PRED,FISH,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora sp,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-922,-14.53171,-168.155801,FRF,Forereef,Shallow,S,9553,01-MAY-16,1,5,2016,13,16,AGR,Aggregate Reef,FL,19820463,Coral Belt version e,2,7,1,2.5,0,481044,POCS,BR,Branching,19,0,2,PRED,FISH,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora sp,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,MAR,19820275,Coral Belt version e,2,7,1,2.5,0,481045,FSTE,EM,Encrusting (mounding),9,5,0,.,.,-9,.,.,BLE,Environmental / Thermal Bleaching,10,1,Favia stelligera,Cnidaria,Anthozoa,Scleractinia,Faviidae,FASP,Favia,Favia stelligera,Species,207441
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,MAR,19820275,Coral Belt version e,2,7,1,2.5,0,481046,FSTE,EM,Encrusting (mounding),7,5,0,.,.,-9,.,.,BLE,Environmental / Thermal Bleaching,10,1,Favia stelligera,Cnidaria,Anthozoa,Scleractinia,Faviidae,FASP,Favia,Favia stelligera,Species,207441
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,MAR,19820275,Coral Belt version e,2,7,1,2.5,0,481047,LINC,EM,Encrusting (mounding),13,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Leptoseris incrustans,Cnidaria,Anthozoa,Scleractinia,Agariciidae,LESP,Leptoseris,Leptoseris incrustans,Species,207279
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,MAR,19820275,Coral Belt version e,2,7,1,2.5,0,481048,MOSP,EM,Encrusting (mounding),16,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,MAR,19820275,Coral Belt version e,2,7,1,2.5,0,481049,FSTE,EM,Encrusting (mounding),7,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Favia stelligera,Cnidaria,Anthozoa,Scleractinia,Faviidae,FASP,Favia,Favia stelligera,Species,207441
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,MAR,19820275,Coral Belt version e,2,7,1,2.5,0,481050,FSTE,EM,Encrusting (mounding),11,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Favia stelligera,Cnidaria,Anthozoa,Scleractinia,Faviidae,FASP,Favia,Favia stelligera,Species,207441
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,MAR,19820275,Coral Belt version e,2,7,1,2.5,0,481051,FSTE,EM,Encrusting (mounding),10,5,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Favia stelligera,Cnidaria,Anthozoa,Scleractinia,Faviidae,FASP,Favia,Favia stelligera,Species,207441
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,MAR,19820275,Coral Belt version e,2,7,1,2.5,0,481052,LINC,EM,Encrusting (mounding),8,5,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Leptoseris incrustans,Cnidaria,Anthozoa,Scleractinia,Agariciidae,LESP,Leptoseris,Leptoseris incrustans,Species,207279
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,MAR,19820275,Coral Belt version e,2,7,1,2.5,0,481053,LINC,EM,Encrusting (mounding),9,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Leptoseris incrustans,Cnidaria,Anthozoa,Scleractinia,Agariciidae,LESP,Leptoseris,Leptoseris incrustans,Species,207279
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,MAR,19820275,Coral Belt version e,2,7,1,2.5,0,481054,LINC,EM,Encrusting (mounding),5,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Leptoseris incrustans,Cnidaria,Anthozoa,Scleractinia,Agariciidae,LESP,Leptoseris,Leptoseris incrustans,Species,207279
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,MAR,19820275,Coral Belt version e,2,7,1,2.5,0,481055,POSP,EM,Encrusting (mounding),10,0,0,.,.,-9,.,.,BLE,Environmental / Thermal Bleaching,10,1,Porites sp,Cnidaria,Anthozoa,Scleractinia,Poritidae,POSP,Porites,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,MAR,19820275,Coral Belt version e,2,7,1,2.5,0,481056,FSTE,EM,Encrusting (mounding),10,10,0,.,.,-9,.,.,BLE,Environmental / Thermal Bleaching,10,1,Favia stelligera,Cnidaria,Anthozoa,Scleractinia,Faviidae,FASP,Favia,Favia stelligera,Species,207441
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,MAR,19820275,Coral Belt version e,2,7,1,2.5,0,481057,LINC,EM,Encrusting (mounding),7,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Leptoseris incrustans,Cnidaria,Anthozoa,Scleractinia,Agariciidae,LESP,Leptoseris,Leptoseris incrustans,Species,207279
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,MAR,19820275,Coral Belt version e,2,7,1,2.5,0,481058,POSP,EM,Encrusting (mounding),9,10,0,.,.,-9,.,.,BLE,Environmental / Thermal Bleaching,5,1,Porites sp,Cnidaria,Anthozoa,Scleractinia,Poritidae,POSP,Porites,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,MAR,19820275,Coral Belt version e,2,7,1,2.5,0,481059,POSP,EM,Encrusting (mounding),5,10,0,.,.,-9,.,.,BLE,Environmental / Thermal Bleaching,70,1,Porites sp,Cnidaria,Anthozoa,Scleractinia,Poritidae,POSP,Porites,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-896,-14.557213,-168.16246,FRF,Forereef,Mid,M,9557,02-MAY-16,2,5,2016,36,50,AGR,Aggregate Reef,FL,19820344,Coral Belt version e,1,1,1,2.5,0,481060,ACSP,BR,Branching,42,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Acropora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,ACSP,Acropora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-886,-14.550488,-168.1673,FRF,Forereef,Mid,M,9556,02-MAY-16,2,5,2016,30,40,AGR,Aggregate Reef,FL,19820470,Coral Belt version e,1,7,1,2.5,0,481061,PEYD,BR,Branching,7,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora eydouxi,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,Pocillopora eydouxi,Species,206958
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-886,-14.550488,-168.1673,FRF,Forereef,Mid,M,9556,02-MAY-16,2,5,2016,30,40,AGR,Aggregate Reef,FL,19820470,Coral Belt version e,1,7,1,2.5,0,481062,PEYD,BR,Branching,18,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora eydouxi,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,Pocillopora eydouxi,Species,206958
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-886,-14.550488,-168.1673,FRF,Forereef,Mid,M,9556,02-MAY-16,2,5,2016,30,40,AGR,Aggregate Reef,FL,19820470,Coral Belt version e,1,7,1,2.5,0,481063,POSP,EM,Encrusting (mounding),10,0,0,.,.,-9,.,.,BLE,Environmental / Thermal Bleaching,25,1,Porites sp,Cnidaria,Anthozoa,Scleractinia,Poritidae,POSP,Porites,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-886,-14.550488,-168.1673,FRF,Forereef,Mid,M,9556,02-MAY-16,2,5,2016,30,40,AGR,Aggregate Reef,FL,19820470,Coral Belt version e,1,7,1,2.5,0,481064,PEYD,BR,Branching,19,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora eydouxi,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,Pocillopora eydouxi,Species,206958
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-886,-14.550488,-168.1673,FRF,Forereef,Mid,M,9556,02-MAY-16,2,5,2016,30,40,AGR,Aggregate Reef,FL,19820470,Coral Belt version e,1,7,1,2.5,0,481065,PEYD,BR,Branching,8,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora eydouxi,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,Pocillopora eydouxi,Species,206958
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-886,-14.550488,-168.1673,FRF,Forereef,Mid,M,9556,02-MAY-16,2,5,2016,30,40,AGR,Aggregate Reef,FL,19820470,Coral Belt version e,1,7,1,2.5,0,481066,PEYD,BR,Branching,6,0,5,PRED,FISH,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora eydouxi,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,Pocillopora eydouxi,Species,206958
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-886,-14.550488,-168.1673,FRF,Forereef,Mid,M,9556,02-MAY-16,2,5,2016,30,40,AGR,Aggregate Reef,FL,19820470,Coral Belt version e,1,7,1,2.5,0,481067,MOSP,EM,Encrusting (mounding),38,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-886,-14.550488,-168.1673,FRF,Forereef,Mid,M,9556,02-MAY-16,2,5,2016,30,40,AGR,Aggregate Reef,FL,19820470,Coral Belt version e,1,7,1,2.5,0,481068,MOSP,EM,Encrusting (mounding),53,15,15,PRED,FISH,-9,.,.,BLE,Environmental / Thermal Bleaching,10,1,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-886,-14.550488,-168.1673,FRF,Forereef,Mid,M,9556,02-MAY-16,2,5,2016,30,40,AGR,Aggregate Reef,FL,19820470,Coral Belt version e,1,7,1,2.5,0,481069,POCS,BR,Branching,5,0,5,PRED,FISH,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora sp,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,MAR,19820274,Coral Belt version e,1,5,1,2.5,0,478192,LINC,EM,Encrusting (mounding),12,1,1,UNKN,UNKN,-9,.,.,NDZ,No Disease,-9,-9,Leptoseris incrustans,Cnidaria,Anthozoa,Scleractinia,Agariciidae,LESP,Leptoseris,Leptoseris incrustans,Species,207279
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,MAR,19820274,Coral Belt version e,1,5,1,2.5,0,478193,LINC,EM,Encrusting (mounding),9,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Leptoseris incrustans,Cnidaria,Anthozoa,Scleractinia,Agariciidae,LESP,Leptoseris,Leptoseris incrustans,Species,207279
