ROUNDID,MISSIONID,REGION,REGION_NAME,ISLAND,ISLANDCODE,SITE,LATITUDE,LONGITUDE,REEF_ZONE_CODE,REEF_ZONE,DEPTH_BIN,DEPTH_CODE,SITEVISITID,DATE_,OBS_DAY,OBS_MONTH,OBS_YEAR,SITE_MIN_DEPTH,SITE_MAX_DEPTH,HABITAT_CODE,HABITAT_TYPE,DIVER,BELTTRANSECTRUN,METHODNAME,TRANSECT,SEGMENT,SEGWIDTH,SEGLENGTH,NO_SURVEY_YN,COLONYID,TAXONCODE,MORPH_CODE,MORPHOLOGY,COLONYLENGTH,OLDDEAD,RECENTDEAD,RECENT_GENERAL_CAUSE_CODE,RECENT_SPECIFIC_CAUSE_CODE,RECENTDEAD_2,RECENT_GENERAL_CAUSE_CODE_2,RECENT_SPECIFIC_CAUSE_CODE_2,COND,COND_DESCRIPTION,EXTENT,SEVERITY,TAXONNAME,PHYLUM,CLASS,S_ORDER,FAMILY,GENUS_CODE,GENUS,SCIENTIFIC_NAME,RANK,APHIAID
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-408,19.3188898,166.6005962,FRF,Forereef,Mid,M,6519,17-MAR-14,17,3,2014,35,51,AGR,Aggregate Reef,HB,19812010,Coral Belt version e,2,1,1,2.5,0,365062,MOSP,EM,Encrusting (mounding),85,10,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-408,19.3188898,166.6005962,FRF,Forereef,Mid,M,6519,17-MAR-14,17,3,2014,35,51,AGR,Aggregate Reef,HB,19812010,Coral Belt version e,2,1,1,2.5,0,365063,POCS,BR,Branching,36,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora sp,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-408,19.3188898,166.6005962,FRF,Forereef,Mid,M,6519,17-MAR-14,17,3,2014,35,51,AGR,Aggregate Reef,HB,19812010,Coral Belt version e,2,1,1,2.5,0,365064,POCS,BR,Branching,35,40,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora sp,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-408,19.3188898,166.6005962,FRF,Forereef,Mid,M,6519,17-MAR-14,17,3,2014,35,51,AGR,Aggregate Reef,HB,19812010,Coral Belt version e,2,1,1,2.5,0,365065,CYPS,EM,Encrusting (mounding),9,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Cyphastrea sp,Cnidaria,Anthozoa,Scleractinia,Faviidae,CYPS,Cyphastrea,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-408,19.3188898,166.6005962,FRF,Forereef,Mid,M,6519,17-MAR-14,17,3,2014,35,51,AGR,Aggregate Reef,HB,19812010,Coral Belt version e,2,1,1,2.5,0,365066,ASSP,MD,Mounding,11,15,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Astreopora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,ASSP,Astreopora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-408,19.3188898,166.6005962,FRF,Forereef,Mid,M,6519,17-MAR-14,17,3,2014,35,51,AGR,Aggregate Reef,HB,19812010,Coral Belt version e,2,1,1,2.5,0,365069,FSTE,EM,Encrusting (mounding),56,25,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Favia stelligera,Cnidaria,Anthozoa,Scleractinia,Faviidae,FASP,Favia,Favia stelligera,Species,207441
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-408,19.3188898,166.6005962,FRF,Forereef,Mid,M,6519,17-MAR-14,17,3,2014,35,51,AGR,Aggregate Reef,HB,19812010,Coral Belt version e,2,1,1,2.5,0,365070,CYPS,EM,Encrusting (mounding),50,10,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Cyphastrea sp,Cnidaria,Anthozoa,Scleractinia,Faviidae,CYPS,Cyphastrea,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-408,19.3188898,166.6005962,FRF,Forereef,Mid,M,6519,17-MAR-14,17,3,2014,35,51,AGR,Aggregate Reef,HB,19812010,Coral Belt version e,2,1,1,2.5,0,365072,FMAT,MD,Mounding,16,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Favia matthaii,Cnidaria,Anthozoa,Scleractinia,Faviidae,FASP,Favia,Favia matthaii,Species,207437
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-408,19.3188898,166.6005962,FRF,Forereef,Mid,M,6519,17-MAR-14,17,3,2014,35,51,AGR,Aggregate Reef,HB,19812010,Coral Belt version e,2,1,1,2.5,0,365073,MOSP,EM,Encrusting (mounding),10,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-408,19.3188898,166.6005962,FRF,Forereef,Mid,M,6519,17-MAR-14,17,3,2014,35,51,AGR,Aggregate Reef,HB,19812010,Coral Belt version e,2,1,1,2.5,0,365074,MOSP,EM,Encrusting (mounding),14,10,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-408,19.3188898,166.6005962,FRF,Forereef,Mid,M,6519,17-MAR-14,17,3,2014,35,51,AGR,Aggregate Reef,HB,19812010,Coral Belt version e,2,1,1,2.5,0,365075,MOSP,EM,Encrusting (mounding),29,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-408,19.3188898,166.6005962,FRF,Forereef,Mid,M,6519,17-MAR-14,17,3,2014,35,51,AGR,Aggregate Reef,HB,19812010,Coral Belt version e,2,1,1,2.5,0,365077,MONS,EM,Encrusting (mounding),25,15,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montastraea sp,Cnidaria,Anthozoa,Scleractinia,Faviidae,MONS,Montastraea,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-408,19.3188898,166.6005962,FRF,Forereef,Mid,M,6519,17-MAR-14,17,3,2014,35,51,AGR,Aggregate Reef,HB,19812010,Coral Belt version e,2,1,1,2.5,0,365078,MOSP,EM,Encrusting (mounding),17,1,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-392,19.31480605,166.6304999,FRF,Forereef,Shallow,S,6536,18-MAR-14,18,3,2014,17,20,AGR,Aggregate Reef,MF,19812011,Coral Belt version e,2,7,1,2.5,0,365067,MOSP,EF,Encrusting (flat),20,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-392,19.31480605,166.6304999,FRF,Forereef,Shallow,S,6536,18-MAR-14,18,3,2014,17,20,AGR,Aggregate Reef,MF,19812011,Coral Belt version e,2,7,1,2.5,0,365068,MOSP,EF,Encrusting (flat),20,5,0,.,.,-9,.,.,TIN,Tube Worm Infestation,1,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-392,19.31480605,166.6304999,FRF,Forereef,Shallow,S,6536,18-MAR-14,18,3,2014,17,20,AGR,Aggregate Reef,MF,19812011,Coral Belt version e,2,7,1,2.5,0,365079,MOSP,EF,Encrusting (flat),10,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-392,19.31480605,166.6304999,FRF,Forereef,Shallow,S,6536,18-MAR-14,18,3,2014,17,20,AGR,Aggregate Reef,MF,19812011,Coral Belt version e,2,7,1,2.5,0,365080,MOSP,EF,Encrusting (flat),16,5,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-392,19.31480605,166.6304999,FRF,Forereef,Shallow,S,6536,18-MAR-14,18,3,2014,17,20,AGR,Aggregate Reef,MF,19812011,Coral Belt version e,2,7,1,2.5,0,365049,MOSP,EF,Encrusting (flat),55,5,10,DZGN,DZGN,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-392,19.31480605,166.6304999,FRF,Forereef,Shallow,S,6536,18-MAR-14,18,3,2014,17,20,AGR,Aggregate Reef,MF,19812011,Coral Belt version e,2,7,1,2.5,0,365071,MOSP,EF,Encrusting (flat),45,10,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-392,19.31480605,166.6304999,FRF,Forereef,Shallow,S,6536,18-MAR-14,18,3,2014,17,20,AGR,Aggregate Reef,MF,19812011,Coral Belt version e,2,7,1,2.5,0,365076,MOSP,EF,Encrusting (flat),22,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-392,19.31480605,166.6304999,FRF,Forereef,Shallow,S,6536,18-MAR-14,18,3,2014,17,20,AGR,Aggregate Reef,MF,19812011,Coral Belt version e,2,7,1,2.5,0,365081,MOSP,EF,Encrusting (flat),33,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-392,19.31480605,166.6304999,FRF,Forereef,Shallow,S,6536,18-MAR-14,18,3,2014,17,20,AGR,Aggregate Reef,MF,19812011,Coral Belt version e,2,7,1,2.5,0,365082,ACAS,EM,Encrusting (mounding),6,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Acanthastrea sp,Cnidaria,Anthozoa,Scleractinia,Mussidae,ACAS,Acanthastrea,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-392,19.31480605,166.6304999,FRF,Forereef,Shallow,S,6536,18-MAR-14,18,3,2014,17,20,AGR,Aggregate Reef,MF,19812011,Coral Belt version e,2,7,1,2.5,0,365083,MOSP,EF,Encrusting (flat),16,5,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-392,19.31480605,166.6304999,FRF,Forereef,Shallow,S,6536,18-MAR-14,18,3,2014,17,20,AGR,Aggregate Reef,MF,19812011,Coral Belt version e,2,7,1,2.5,0,365084,MOSP,EF,Encrusting (flat),22,8,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-392,19.31480605,166.6304999,FRF,Forereef,Shallow,S,6536,18-MAR-14,18,3,2014,17,20,AGR,Aggregate Reef,MF,19812011,Coral Belt version e,2,7,1,2.5,0,365085,MOSP,EF,Encrusting (flat),200,20,0,.,.,-9,.,.,TIN,Tube Worm Infestation,2,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-388,19.31511249,166.628203,FRF,Forereef,Shallow,S,6537,18-MAR-14,18,3,2014,15,18,AGR,Aggregate Reef,MF,19812013,Coral Belt version e,1,1,1,2.5,0,365086,MOSP,EF,Encrusting (flat),90,0,0,.,.,-9,.,.,TIN,Tube Worm Infestation,10,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-388,19.31511249,166.628203,FRF,Forereef,Shallow,S,6537,18-MAR-14,18,3,2014,15,18,AGR,Aggregate Reef,MF,19812013,Coral Belt version e,1,1,1,2.5,0,365087,MOSP,EF,Encrusting (flat),90,2,0,.,.,-9,.,.,TIN,Tube Worm Infestation,2,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-388,19.31511249,166.628203,FRF,Forereef,Shallow,S,6537,18-MAR-14,18,3,2014,15,18,AGR,Aggregate Reef,MF,19812013,Coral Belt version e,1,1,1,2.5,0,365088,HESP,EF,Encrusting (flat),35,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Heliopora sp,Cnidaria,Anthozoa,Helioporacea,Helioporidae,HESP,Heliopora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-388,19.31511249,166.628203,FRF,Forereef,Shallow,S,6537,18-MAR-14,18,3,2014,15,18,AGR,Aggregate Reef,MF,19812013,Coral Belt version e,1,1,1,2.5,0,365089,MOSP,EF,Encrusting (flat),38,0,0,.,.,-9,.,.,TIN,Tube Worm Infestation,1,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-388,19.31511249,166.628203,FRF,Forereef,Shallow,S,6537,18-MAR-14,18,3,2014,15,18,AGR,Aggregate Reef,MF,19812013,Coral Belt version e,1,1,1,2.5,0,365090,POCS,BR,Branching,10,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora sp,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-388,19.31511249,166.628203,FRF,Forereef,Shallow,S,6537,18-MAR-14,18,3,2014,15,18,AGR,Aggregate Reef,MF,19812013,Coral Belt version e,1,1,1,2.5,0,365091,POCS,BR,Branching,5,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora sp,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-388,19.31511249,166.628203,FRF,Forereef,Shallow,S,6537,18-MAR-14,18,3,2014,15,18,AGR,Aggregate Reef,MF,19812013,Coral Belt version e,1,1,1,2.5,0,365092,POCS,BR,Branching,36,5,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora sp,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-388,19.31511249,166.628203,FRF,Forereef,Shallow,S,6537,18-MAR-14,18,3,2014,15,18,AGR,Aggregate Reef,MF,19812013,Coral Belt version e,1,1,1,2.5,0,365093,POCS,BR,Branching,14,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora sp,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-388,19.31511249,166.628203,FRF,Forereef,Shallow,S,6537,18-MAR-14,18,3,2014,15,18,AGR,Aggregate Reef,MF,19812013,Coral Belt version e,1,1,1,2.5,0,365094,POCS,BR,Branching,7,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora sp,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-388,19.31511249,166.628203,FRF,Forereef,Shallow,S,6537,18-MAR-14,18,3,2014,15,18,AGR,Aggregate Reef,MF,19812013,Coral Belt version e,1,1,1,2.5,0,365095,POCS,BR,Branching,9,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora sp,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-388,19.31511249,166.628203,FRF,Forereef,Shallow,S,6537,18-MAR-14,18,3,2014,15,18,AGR,Aggregate Reef,MF,19812013,Coral Belt version e,1,1,1,2.5,0,365096,POCS,BR,Branching,8,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora sp,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-388,19.31511249,166.628203,FRF,Forereef,Shallow,S,6537,18-MAR-14,18,3,2014,15,18,AGR,Aggregate Reef,MF,19812013,Coral Belt version e,1,1,1,2.5,0,365097,POCS,BR,Branching,8,70,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora sp,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-388,19.31511249,166.628203,FRF,Forereef,Shallow,S,6537,18-MAR-14,18,3,2014,15,18,AGR,Aggregate Reef,MF,19812013,Coral Belt version e,1,1,1,2.5,0,365098,POCS,BR,Branching,26,70,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora sp,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-388,19.31511249,166.628203,FRF,Forereef,Shallow,S,6537,18-MAR-14,18,3,2014,15,18,AGR,Aggregate Reef,MF,19812013,Coral Belt version e,1,1,1,2.5,0,365099,POCS,BR,Branching,9,5,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora sp,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-388,19.31511249,166.628203,FRF,Forereef,Shallow,S,6537,18-MAR-14,18,3,2014,15,18,AGR,Aggregate Reef,MF,19812013,Coral Belt version e,1,1,1,2.5,0,365100,POCS,BR,Branching,8,30,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora sp,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-388,19.31511249,166.628203,FRF,Forereef,Shallow,S,6537,18-MAR-14,18,3,2014,15,18,AGR,Aggregate Reef,MF,19812013,Coral Belt version e,1,1,1,2.5,0,365101,MOSP,EF,Encrusting (flat),40,5,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-388,19.31511249,166.628203,FRF,Forereef,Shallow,S,6537,18-MAR-14,18,3,2014,15,18,AGR,Aggregate Reef,MF,19812013,Coral Belt version e,1,1,1,2.5,0,365102,MOSP,EF,Encrusting (flat),37,15,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-388,19.31511249,166.628203,FRF,Forereef,Shallow,S,6537,18-MAR-14,18,3,2014,15,18,AGR,Aggregate Reef,MF,19812013,Coral Belt version e,1,1,1,2.5,0,365103,MOSP,EF,Encrusting (flat),25,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-388,19.31511249,166.628203,FRF,Forereef,Shallow,S,6537,18-MAR-14,18,3,2014,15,18,AGR,Aggregate Reef,MF,19812013,Coral Belt version e,1,1,1,2.5,0,365104,FMAT,MD,Mounding,25,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Favia matthaii,Cnidaria,Anthozoa,Scleractinia,Faviidae,FASP,Favia,Favia matthaii,Species,207437
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-388,19.31511249,166.628203,FRF,Forereef,Shallow,S,6537,18-MAR-14,18,3,2014,15,18,AGR,Aggregate Reef,MF,19812013,Coral Belt version e,1,1,1,2.5,0,365105,CYPS,MD,Mounding,15,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Cyphastrea sp,Cnidaria,Anthozoa,Scleractinia,Faviidae,CYPS,Cyphastrea,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-388,19.31511249,166.628203,FRF,Forereef,Shallow,S,6537,18-MAR-14,18,3,2014,15,18,AGR,Aggregate Reef,MF,19812013,Coral Belt version e,1,1,1,2.5,0,365106,CYPS,MD,Mounding,20,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Cyphastrea sp,Cnidaria,Anthozoa,Scleractinia,Faviidae,CYPS,Cyphastrea,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-388,19.31511249,166.628203,FRF,Forereef,Shallow,S,6537,18-MAR-14,18,3,2014,15,18,AGR,Aggregate Reef,MF,19812013,Coral Belt version e,1,1,1,2.5,0,365107,MOSP,EF,Encrusting (flat),40,10,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-388,19.31511249,166.628203,FRF,Forereef,Shallow,S,6537,18-MAR-14,18,3,2014,15,18,AGR,Aggregate Reef,MF,19812015,Coral Belt version e,1,5,1,2.5,0,365108,POCS,BR,Branching,7,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora sp,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-388,19.31511249,166.628203,FRF,Forereef,Shallow,S,6537,18-MAR-14,18,3,2014,15,18,AGR,Aggregate Reef,MF,19812015,Coral Belt version e,1,5,1,2.5,0,365109,POCS,BR,Branching,15,2,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora sp,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-388,19.31511249,166.628203,FRF,Forereef,Shallow,S,6537,18-MAR-14,18,3,2014,15,18,AGR,Aggregate Reef,MF,19812015,Coral Belt version e,1,5,1,2.5,0,365110,PAVS,EF,Encrusting (flat),20,5,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pavona sp,Cnidaria,Anthozoa,Scleractinia,Agariciidae,PAVS,Pavona,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-388,19.31511249,166.628203,FRF,Forereef,Shallow,S,6537,18-MAR-14,18,3,2014,15,18,AGR,Aggregate Reef,MF,19812015,Coral Belt version e,1,5,1,2.5,0,365111,PAVS,EF,Encrusting (flat),32,10,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pavona sp,Cnidaria,Anthozoa,Scleractinia,Agariciidae,PAVS,Pavona,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-388,19.31511249,166.628203,FRF,Forereef,Shallow,S,6537,18-MAR-14,18,3,2014,15,18,AGR,Aggregate Reef,MF,19812015,Coral Belt version e,1,5,1,2.5,0,365112,POCS,BR,Branching,7,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora sp,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-388,19.31511249,166.628203,FRF,Forereef,Shallow,S,6537,18-MAR-14,18,3,2014,15,18,AGR,Aggregate Reef,MF,19812015,Coral Belt version e,1,5,1,2.5,0,365113,POCS,BR,Branching,10,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora sp,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-388,19.31511249,166.628203,FRF,Forereef,Shallow,S,6537,18-MAR-14,18,3,2014,15,18,AGR,Aggregate Reef,MF,19812015,Coral Belt version e,1,5,1,2.5,0,365114,MOSP,EF,Encrusting (flat),80,5,0,.,.,-9,.,.,TIN,Tube Worm Infestation,15,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-388,19.31511249,166.628203,FRF,Forereef,Shallow,S,6537,18-MAR-14,18,3,2014,15,18,AGR,Aggregate Reef,MF,19812015,Coral Belt version e,1,5,1,2.5,0,365115,MOSP,EF,Encrusting (flat),70,10,0,.,.,-9,.,.,TIN,Tube Worm Infestation,2,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-388,19.31511249,166.628203,FRF,Forereef,Shallow,S,6537,18-MAR-14,18,3,2014,15,18,AGR,Aggregate Reef,MF,19812015,Coral Belt version e,1,5,1,2.5,0,365116,CYPS,MD,Mounding,12,2,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Cyphastrea sp,Cnidaria,Anthozoa,Scleractinia,Faviidae,CYPS,Cyphastrea,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-388,19.31511249,166.628203,FRF,Forereef,Shallow,S,6537,18-MAR-14,18,3,2014,15,18,AGR,Aggregate Reef,MF,19812015,Coral Belt version e,1,5,1,2.5,0,365117,HESP,EF,Encrusting (flat),105,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Heliopora sp,Cnidaria,Anthozoa,Helioporacea,Helioporidae,HESP,Heliopora,,Genus,
